1-53    48ef9c4600406ca037a7b6c18ea7fcb23c01bb408de4f2fb8d2ef7c5107c07e8
zcK1a2ktWaUE6Sg26cNbpyDsSV8zodLw8ELddJeaFSdTR5oFfF1RZiJ5sSCRdXe9tEw8wD2zcLwScsuQ72p5DdhX3jQpC16	221.19688584
zcWyYQR4syziSQg1R4amQkQGPakD1px4phYQ4jXaDYCS5sWZ83gXQqtbLZWf29AFaPm6ff4AXLppTrPpzxRNxd5PaY17XsG	217.60911467
zcVUHnEuZR3WvSkt5pTXEWVAdqB1tdt4D72CY8s9NND58qFnHMUFtVjbNLvwC62enBZsKFdhCtLyjZiLtKjXuDN3ry5gu6t	216.39621579
zcV6TrYcDZH5GkUrCqWf1kVCGbhRS72GbdniGp54u3RtucFjz596mezFe1dzPSnUBoUyPcy1aiEkqFGTLAYB5upimxcHQjd	215.84322813
zcA8aKtv4BChNdZQpdUWCWgSddMe1776FL6MCmNLK8riefbYzAkfrH6eei1pqssUntQaQZJSZuGJouLjy27inwvdoDAzyiD	213.92352545
zcaQXAnsFSVmagd45p4euaLbLAzuLCKrbJnhARPB15qnWdK5ztTSRG24W93ou6M66dnj51uydx8sEXdd4np5hNFvHkRPt1W	213.81935819
zcVfJrK4GBz5u5Gun3e2t8Re67iy8At6XN3kUTCkwD5SoUvTRsQMbLhaf2FEk55EbCnDLnAmiaUvLXz4i9B15yjNJAgGBHa	213.80866976
zcgKxsY6Q8ZY85qcLaEh9ueNaAf7qiMkTbAAddLgiARt5KVt442mebSqjDmf5F17oFsriSvjUe5yqmQEYan1QW9o6tA1ez1	213.73300725
zcdKG98EZMohXiRJXvHv2z4kJCqfAPJGr86wwtAjWayLLF9P1ke9JXhruDk8mhJsekACQSExZvxnmzG5FwgfC4j4dcy6wZp	209.85417067
zcTNooGyid1KsS99329UXhRHsSaYGnPDA6eMS6No4oW4bDGddvU9rjshfLGL1iVBWAcFzRCDbCeFCag6iNuXUVDvk7WqMCi	209.46186941
zcU17Q8pBowpGk3cTXAcstqHaiMYkxKQZr18Qf7iz51i14Ysp6QK3PbYfCEtPtKefeQgoWc9netNjxH7EUUvF8ThLAGb8t8	208.39089670
zcgu2gHxnnp8VKEJ29KCH4xzsYouy4MQLaviHMRmADEjRJDdRDH8hgV1PJgQuvkX6PB1rTW29sei6ZKq3VdHuXnCL7cm32j	205.53565306
zcXyqfqmcqb1octbxUK33T4BUbXSmcnrhoVvoGkyGvheEEvrFfPH3X61uQiB4sDkerpoH3hmRh2TE4nDXU3W3xqs9kjfqSK	205.03398341
zcTDxF9oY1rVQnn4gPzVQNGA3PPdRsVunVDERhYDDhVdmwiqwFi3HsMXSRc5sq8vVrbLYQqXBf6HwQp4eVRQcDryrEc46Km	204.29383663
zcbsi9UmQCmMTHNov5Lpfhj89uKDUkjUwobUdVNqWktLww2BsbTvohXDHbZnnhJbBrTzSTSUvLoZA8SHSccAJsGZedtGU43	203.16376180
zcSTY8MS3aTUBinSgedofCEpicrWH9iMwTeYMVJKaVAyKjgCa8B4ys45p15U8VbHMjWBAkDPZG8SG6ZJCBUi7YoHX5mZXL6	202.97662596
zcEr4BzHHa685y4MCL5UwyPVj3KHgVNFCeSH9SR38pGatGJvfvcSmuWMNLq7p48vscYvkAcaDhGoywLtisDGNQLVJF7RLDV	198.34545850
